Sample Time,xECG,ivECG,Error,Error Description,User State,User CM Marker,xECG_filtered,ivECG_filtered
9.128,5.604192,-68.474304,NA,NA,,NA,-0.185233,-0.151810
9.132,5.566272,-68.647968,NA,NA,,NA,-0.183802,-0.153804
9.136,5.531568,-69.021888,NA,NA,,NA,-0.184727,-0.160045
9.14,5.555136,-68.903472,NA,NA,,NA,-0.187275,-0.168175
9.144,5.613744,-68.493024,NA,NA,,NA,-0.189405,-0.174462
9.148,5.579856,-68.563056,NA,NA,,NA,-0.188697,-0.176376
9.152,5.530224,-68.956128,NA,NA,,NA,-0.183578,-0.175178
9.156,5.554896,-68.917584,NA,NA,,NA,-0.174012,-0.171452
9.16,5.591712,-68.530032,NA,NA,,NA,-0.161349,-0.159439
9.164,5.569008,-68.517936,NA,NA,,NA,-0.147626,-0.133768
9.168,5.539056,-68.885376,NA,NA,,NA,-0.134587,-0.104314
9.172,5.550192,-68.917776,NA,NA,,NA,-0.122950,-0.092483
9.176,5.610432,-68.566944,NA,NA,,NA,-0.112411,-0.101949
9.18,5.623680,-68.433360,NA,NA,,NA,-0.102229,-0.106553
9.184,5.565312,-68.789376,NA,NA,,NA,-0.091849,-0.086602
9.188,5.581392,-68.928864,NA,NA,,NA,-0.081128,-0.061646
9.192,5.644224,-68.589600,NA,NA,,NA,-0.070097,-0.058533
9.196,5.631840,-68.363184,NA,NA,,NA,-0.058671,-0.064414
9.2,5.590656,-68.671824,NA,NA,,NA,-0.046494,-0.050045
9.204,5.608608,-68.869296,NA,NA,,NA,-0.032871,-0.022824
9.208,5.686032,-68.581968,NA,NA,,NA,-0.016816,-0.011228
9.212,5.717232,-68.265888,NA,NA,,NA,0.002771,-0.010694
9.216,5.682864,-68.507280,NA,NA,,NA,0.028012,0.006971
9.22,5.693664,-68.810256,NA,NA,,NA,0.056074,0.046371
9.224,5.802096,-68.532048,NA,NA,,NA,0.087451,0.084986
9.228,5.839584,-68.132496,NA,NA,,NA,0.120595,0.112734
9.232,5.784288,-68.314704,NA,NA,,NA,0.153706,0.139809
9.236,5.808384,-68.649696,NA,NA,,NA,0.185102,0.172395
9.24,5.894016,-68.473104,NA,NA,,NA,0.213551,0.205585
9.244,5.948640,-68.045568,NA,NA,,NA,0.238308,0.232706
9.248,5.896656,-68.140224,NA,NA,,NA,0.258790,0.249170
9.252,5.859072,-68.562864,NA,NA,,NA,0.273998,0.256380
9.256,5.919552,-68.482176,NA,NA,,NA,0.282078,0.263240
9.26,5.970576,-68.062368,NA,NA,,NA,0.280531,0.271323
9.264,5.886528,-68.113008,NA,NA,,NA,0.267203,0.265062
9.268,5.796240,-68.570688,NA,NA,,NA,0.241572,0.232403
9.272,5.798064,-68.630160,NA,NA,,NA,0.205548,0.184825
9.276,5.804928,-68.278800,NA,NA,,NA,0.163205,0.139962
9.28,5.748624,-68.226240,NA,NA,,NA,0.119551,0.097249
9.284,5.634432,-68.669328,NA,NA,,NA,0.078969,0.049049
9.288,5.628720,-68.816640,NA,NA,,NA,0.044041,0.003242
9.292,5.650896,-68.507472,NA,NA,,NA,0.015262,-0.025542
9.296,5.596464,-68.353968,NA,NA,,NA,-0.008355,-0.039551
9.3,5.509872,-68.713536,NA,NA,,NA,-0.028202,-0.054861
9.304,5.491968,-68.946432,NA,NA,,NA,-0.045080,-0.078058
9.308,5.519664,-68.669136,NA,NA,,NA,-0.058900,-0.100288
9.312,5.522208,-68.412384,NA,NA,,NA,-0.072727,-0.096742
9.316,5.471472,-68.665344,NA,NA,,NA,-0.079875,-0.102263
9.32,5.430672,-68.991696,NA,NA,,NA,-0.084924,-0.104372
9.324,5.461488,-68.794032,NA,NA,,NA,-0.089208,-0.104194
9.328,5.497536,-68.438448,NA,NA,,NA,-0.093339,-0.103426
9.332,5.449104,-68.619312,NA,NA,,NA,-0.096763,-0.106759
9.336,5.411712,-68.989968,NA,NA,,NA,-0.098273,-0.114060
9.34,5.461056,-68.848080,NA,NA,,NA,-0.097095,-0.116634
9.344,5.487648,-68.467008,NA,NA,,NA,-0.093764,-0.107413
9.348,5.425968,-68.578560,NA,NA,,NA,-0.090146,-0.090459
9.352,5.390640,-68.955168,NA,NA,,NA,-0.088425,-0.077058
9.356,5.421984,-68.906016,NA,NA,,NA,-0.089694,-0.076204
9.36,5.449296,-68.533488,NA,NA,,NA,-0.093277,-0.087956
9.364,5.427552,-68.525664,NA,NA,,NA,-0.097254,-0.101625
9.368,5.364048,-68.927472,NA,NA,,NA,-0.099686,-0.105895
9.372,5.418768,-68.944944,NA,NA,,NA,-0.099635,-0.104466
9.376,5.489664,-68.560656,NA,NA,,NA,-0.097334,-0.109386
9.38,5.466528,-68.446560,NA,NA,,NA,-0.093786,-0.116000
9.384,5.391216,-68.850912,NA,NA,,NA,-0.090277,-0.106422
9.388,5.408928,-68.985312,NA,NA,,NA,-0.087917,-0.083574
9.392,5.481168,-68.624784,NA,NA,,NA,-0.087203,-0.073908
9.396,5.457264,-68.430096,NA,NA,,NA,-0.087796,-0.087426
9.4,5.392080,-68.768256,NA,NA,,NA,-0.088716,-0.103383
9.404,5.380512,-69.017904,NA,NA,,NA,-0.089027,-0.103654
9.408,5.422176,-68.745792,NA,NA,,NA,-0.089224,-0.085964
9.412,5.419248,-68.454192,NA,NA,,NA,-0.088833,-0.074794
9.416,5.378352,-68.708160,NA,NA,,NA,-0.089739,-0.070038
9.42,5.389872,-69.006240,NA,NA,,NA,-0.092604,-0.074850
9.424,5.434656,-68.795856,NA,NA,,NA,-0.097146,-0.085657
9.428,5.439168,-68.444256,NA,NA,,NA,-0.102468,-0.090372
9.432,5.381376,-68.642880,NA,NA,,NA,-0.107646,-0.086960
9.436,5.359872,-69.020688,NA,NA,,NA,-0.111872,-0.088978
9.44,5.387184,-68.876496,NA,NA,,NA,-0.114278,-0.099573
9.444,5.407776,-68.476944,NA,NA,,NA,-0.114121,-0.102379
9.448,5.358144,-68.590800,NA,NA,,NA,-0.111464,-0.090166
9.452,5.314320,-69.011952,NA,NA,,NA,-0.107639,-0.077017
9.456,5.362128,-68.936784,NA,NA,,NA,-0.104549,-0.073811
9.46,5.406816,-68.530944,NA,NA,,NA,-0.102927,-0.077967
9.464,5.341872,-68.556672,NA,NA,,NA,-0.101218,-0.088504
9.468,5.287008,-68.977968,NA,NA,,NA,-0.096383,-0.102050
9.472,5.356560,-68.970480,NA,NA,,NA,-0.086110,-0.098553
9.476,5.439744,-68.554032,NA,NA,,NA,-0.070826,-0.062807
9.48,5.412384,-68.458656,NA,NA,,NA,-0.053754,-0.014064
9.484,5.371152,-68.822640,NA,NA,,NA,-0.038717,0.014438
9.488,5.428176,-68.924208,NA,NA,,NA,-0.027496,0.016685
9.492,5.496240,-68.554128,NA,NA,,NA,-0.018810,0.011078
9.496,5.470176,-68.372640,NA,NA,,NA,-0.009586,0.009999
9.5,5.411856,-68.710896,NA,NA,,NA,0.002565,0.014714
9.504,5.417424,-68.927856,NA,NA,,NA,0.016212,0.019922
9.508,5.500320,-68.598768,NA,NA,,NA,0.031335,0.042620
9.512,5.536512,-68.286432,NA,NA,,NA,0.042739,0.065122
9.516,5.493888,-68.550768,NA,NA,,NA,0.047125,0.076301
9.52,5.487744,-68.845200,NA,NA,,NA,0.042884,0.073465
9.524,5.506464,-68.651184,NA,NA,,NA,0.030145,0.060660
9.528,5.492880,-68.346624,NA,NA,,NA,0.010131,0.040717
9.532,5.426688,-68.549040,NA,NA,,NA,-0.015662,0.014094
9.536,5.365008,-68.950416,NA,NA,,NA,-0.045645,-0.017507
9.54,5.360064,-68.837472,NA,NA,,NA,-0.077497,-0.052606
9.544,5.354688,-68.487312,NA,NA,,NA,-0.107811,-0.092102
9.548,5.306016,-68.605296,NA,NA,,NA,-0.132839,-0.130808
9.552,5.253744,-69.018960,NA,NA,,NA,-0.150036,-0.152097
9.556,5.267088,-68.971200,NA,NA,,NA,-0.159298,-0.146862
9.56,5.307984,-68.584896,NA,NA,,NA,-0.162866,-0.132113
9.564,5.276208,-68.597712,NA,NA,,NA,-0.163906,-0.131161
9.568,5.223504,-68.992704,NA,NA,,NA,-0.164842,-0.144061
9.572,5.264160,-69.014496,NA,NA,,NA,-0.166799,-0.157708
9.576,5.297760,-68.645808,NA,NA,,NA,-0.170587,-0.168512
9.58,5.284272,-68.540928,NA,NA,,NA,-0.178055,-0.174275
9.584,5.208624,-68.922192,NA,NA,,NA,-0.191825,-0.168823
9.588,5.229552,-69.047904,NA,NA,,NA,-0.212153,-0.165025
9.592,5.283120,-68.712816,NA,NA,,NA,-0.231962,-0.190909
9.596,5.197872,-68.594688,NA,NA,,NA,-0.233349,-0.243500
9.6,5.056656,-69.008256,NA,NA,,NA,-0.188509,-0.266389
9.604,5.107776,-69.183744,NA,NA,,NA,-0.073363,-0.215559
9.608,5.332080,-68.713152,NA,NA,,NA,0.124364,-0.029564
9.612,5.657904,-68.101008,NA,NA,,NA,0.390755,0.316835
9.616,6.030192,-67.955904,NA,NA,,NA,0.685330,0.762896
9.62,6.422160,-67.865568,NA,NA,,NA,0.951373,1.154732
9.624,6.705744,-67.402656,NA,NA,,NA,1.133448,1.364177
9.628,6.805200,-66.964848,NA,NA,,NA,1.193845,1.390497
9.632,6.698544,-67.225728,NA,NA,,NA,1.122202,1.292209
9.636,6.467856,-67.825872,NA,NA,,NA,0.937337,1.072369
9.64,6.221232,-67.949904,NA,NA,,NA,0.681713,0.714895
9.644,5.865504,-67.926432,NA,NA,,NA,0.409514,0.298129
9.648,5.423184,-68.438928,NA,NA,,NA,0.171058,-0.024304
9.652,5.265792,-68.974032,NA,NA,,NA,-0.001784,-0.164149
9.656,5.282880,-68.907552,NA,NA,,NA,-0.102578,-0.165942
9.66,5.330688,-68.485872,NA,NA,,NA,-0.146124,-0.132601
9.664,5.260416,-68.535312,NA,NA,,NA,-0.156655,-0.125073
9.668,5.185392,-68.971968,NA,NA,,NA,-0.155738,-0.139495
9.672,5.227056,-68.984208,NA,NA,,NA,-0.155687,-0.150148
9.676,5.249856,-68.610432,NA,NA,,NA,-0.159905,-0.151884
9.68,5.201088,-68.554464,NA,NA,,NA,-0.166900,-0.158348
9.684,5.142624,-68.942496,NA,NA,,NA,-0.174028,-0.172313
9.688,5.146752,-69.062688,NA,NA,,NA,-0.179389,-0.179726
9.692,5.209584,-68.710368,NA,NA,,NA,-0.182210,-0.175105
9.696,5.203392,-68.527584,NA,NA,,NA,-0.186006,-0.174475
9.7,5.141376,-68.876496,NA,NA,,NA,-0.184533,-0.175692
9.704,5.145024,-69.079776,NA,NA,,NA,-0.182049,-0.175613
9.708,5.193360,-68.794176,NA,NA,,NA,-0.179024,-0.173203
9.712,5.182560,-68.541312,NA,NA,,NA,-0.175614,-0.176259
9.716,5.129520,-68.812464,NA,NA,,NA,-0.171929,-0.181086
9.72,5.118192,-69.093360,NA,NA,,NA,-0.168345,-0.171994
9.724,5.190528,-68.851728,NA,NA,,NA,-0.165395,-0.149655
9.728,5.225952,-68.512368,NA,NA,,NA,-0.163223,-0.138033
9.732,5.164608,-68.711088,NA,NA,,NA,-0.161247,-0.149182
9.736,5.108352,-69.096096,NA,NA,,NA,-0.158331,-0.160628
9.74,5.168352,-68.920608,NA,NA,,NA,-0.153297,-0.147812
9.744,5.216160,-68.523408,NA,NA,,NA,-0.145540,-0.122773
9.748,5.176704,-68.627136,NA,NA,,NA,-0.135341,-0.113788
9.752,5.125776,-69.030048,NA,NA,,NA,-0.123705,-0.118950
9.756,5.163408,-68.950512,NA,NA,,NA,-0.111948,-0.113037
9.76,5.207664,-68.556192,NA,NA,,NA,-0.101056,-0.093109
9.764,5.203920,-68.564160,NA,NA,,NA,-0.091099,-0.080480
9.768,5.169120,-68.956848,NA,NA,,NA,-0.081141,-0.079202
9.772,5.210112,-68.951328,NA,NA,,NA,-0.069586,-0.068561
9.776,5.267184,-68.583216,NA,NA,,NA,-0.054814,-0.039593
9.78,5.268480,-68.477136,NA,NA,,NA,-0.035837,-0.008782
9.784,5.228016,-68.840016,NA,NA,,NA,-0.012539,0.008998
9.788,5.268336,-68.923296,NA,NA,,NA,0.014465,0.019714
9.792,5.339184,-68.555856,NA,NA,,NA,0.045628,0.057078
9.796,5.361360,-68.341152,NA,NA,,NA,0.076710,0.094212
9.8,5.332992,-68.660160,NA,NA,,NA,0.108354,0.138419
9.804,5.384112,-68.839296,NA,NA,,NA,0.139894,0.173786
9.808,5.452656,-68.518224,NA,NA,,NA,0.170803,0.199432
9.812,5.486016,-68.193600,NA,NA,,NA,0.200312,0.230791
9.816,5.455776,-68.460384,NA,NA,,NA,0.227174,0.270099
9.82,5.479968,-68.739552,NA,NA,,NA,0.249879,0.296160
9.824,5.556288,-68.467920,NA,NA,,NA,0.266937,0.299894
9.828,5.574816,-68.108928,NA,NA,,NA,0.276922,0.302585
9.832,5.514288,-68.329056,NA,NA,,NA,0.278454,0.316441
9.836,5.481360,-68.716800,NA,NA,,NA,0.270438,0.318333
9.84,5.517408,-68.558592,NA,NA,,NA,0.252713,0.288766
9.844,5.537664,-68.175504,NA,NA,,NA,0.226563,0.244851
9.848,5.437440,-68.345328,NA,NA,,NA,0.194451,0.208711
9.852,5.331216,-68.810112,NA,NA,,NA,0.159154,0.174878
9.856,5.321616,-68.775072,NA,NA,,NA,0.122945,0.132284
9.86,5.334480,-68.392368,NA,NA,,NA,0.087286,0.088428
9.864,5.245104,-68.470656,NA,NA,,NA,0.053052,0.052479
9.868,5.172720,-68.913696,NA,NA,,NA,0.020947,0.020341
9.872,5.189376,-68.943744,NA,NA,,NA,-0.008148,-0.011138
9.876,5.190336,-68.599680,NA,NA,,NA,-0.033185,-0.036576
9.88,5.133600,-68.548704,NA,NA,,NA,-0.053432,-0.053320
9.884,5.074176,-68.949216,NA,NA,,NA,-0.068896,-0.063837
9.888,5.086656,-69.064512,NA,NA,,NA,-0.084172,-0.080319
9.892,5.132112,-68.708544,NA,NA,,NA,-0.092267,-0.085710
9.896,5.111424,-68.566560,NA,NA,,NA,-0.097818,-0.097704
9.9,5.043552,-68.916960,NA,NA,,NA,-0.101016,-0.110281
9.904,5.026176,-69.122544,NA,NA,,NA,-0.102128,-0.110612
9.908,5.070576,-68.823648,NA,NA,,NA,-0.101927,-0.100285
9.912,5.075184,-68.570400,NA,NA,,NA,-0.101565,-0.095642
9.916,5.024928,-68.847216,NA,NA,,NA,-0.102128,-0.103026
9.92,4.995600,-69.148560,NA,NA,,NA,-0.104167,-0.109808
9.924,5.059968,-68.909040,NA,NA,,NA,-0.107408,-0.105572
9.928,5.072496,-68.574960,NA,NA,,NA,-0.110878,-0.098451
9.932,5.008512,-68.775648,NA,NA,,NA,-0.113233,-0.101751
9.936,4.981536,-69.138816,NA,NA,,NA,-0.113098,-0.113189
9.94,5.031168,-68.970336,NA,NA,,NA,-0.109602,-0.117654
9.944,5.066976,-68.585856,NA,NA,,NA,-0.102931,-0.107233
9.948,5.008992,-68.717904,NA,NA,,NA,-0.094415,-0.089772
9.952,4.977648,-69.119280,NA,NA,,NA,-0.086010,-0.078380
9.956,5.020176,-69.022896,NA,NA,,NA,-0.079399,-0.078821
9.96,5.045664,-68.640576,NA,NA,,NA,-0.075360,-0.086122
9.964,5.019120,-68.662272,NA,NA,,NA,-0.073948,-0.088953
9.968,4.961712,-69.075264,NA,NA,,NA,-0.075053,-0.080971
9.972,4.976448,-69.112272,NA,NA,,NA,-0.078460,-0.071844
9.976,5.029968,-68.719920,NA,NA,,NA,-0.083374,-0.078891
9.98,4.998768,-68.642880,NA,NA,,NA,-0.088159,-0.101534
9.984,4.924608,-69.048720,NA,NA,,NA,-0.091823,-0.133014
9.988,4.938912,-69.157728,NA,NA,,NA,-0.091240,-0.125681
9.992,4.993392,-68.806752,NA,NA,,NA,-0.087904,-0.108145
9.996,4.990656,-68.616720,NA,NA,,NA,-0.083782,-0.100885
10.0,4.931040,-68.945376,NA,NA,,NA,-0.081221,-0.105482
10.004,4.929840,-69.168096,NA,NA,,NA,-0.081713,-0.112148
10.008,4.970880,-68.874768,NA,NA,,NA,-0.085347,-0.117074
10.012,4.977216,-68.597616,NA,NA,,NA,-0.091087,-0.120194
10.016,4.920816,-68.887872,NA,NA,,NA,-0.097465,-0.120971
10.02,4.914288,-69.194016,NA,NA,,NA,-0.103286,-0.123076
10.024,4.961280,-68.960592,NA,NA,,NA,-0.108053,-0.129156
10.028,4.981728,-68.594112,NA,NA,,NA,-0.111814,-0.132920
10.032,4.923504,-68.817744,NA,NA,,NA,-0.114534,-0.131386
10.036,4.880352,-69.211584,NA,NA,,NA,-0.115505,-0.134297
10.04,4.930848,-69.024336,NA,NA,,NA,-0.113239,-0.144339
10.044,4.975248,-68.618256,NA,NA,,NA,-0.106109,-0.144687
10.048,4.901568,-68.770176,NA,NA,,NA,-0.093484,-0.124507
10.052,4.855296,-69.198480,NA,NA,,NA,-0.076443,-0.097513
10.056,4.912320,-69.083280,NA,NA,,NA,-0.057464,-0.078444
10.06,5.009952,-68.620608,NA,NA,,NA,-0.039435,-0.062072
10.064,5.001456,-68.640240,NA,NA,,NA,-0.024553,-0.040869
10.068,4.964400,-69.041136,NA,NA,,NA,-0.013395,-0.023519
10.072,5.036304,-68.990352,NA,NA,,NA,-0.004549,-0.020777
10.076,5.085504,-68.594064,NA,NA,,NA,0.004630,-0.025816
10.08,5.034480,-68.556432,NA,NA,,NA,0.015291,-0.007116
10.084,4.957536,-68.966592,NA,NA,,NA,0.029086,0.020308
10.088,4.985616,-69.057696,NA,NA,,NA,0.042196,0.058549
10.092,5.065920,-68.671776,NA,NA,,NA,0.050092,0.079430
10.096,5.097120,-68.471472,NA,NA,,NA,0.048900,0.067638
10.1,5.042112,-68.810832,NA,NA,,NA,0.037020,0.037599
10.104,5.056512,-69.009264,NA,NA,,NA,0.015462,0.011534
10.108,5.099712,-68.711616,NA,NA,,NA,-0.012884,-0.010900
10.112,5.033856,-68.511120,NA,NA,,NA,-0.044333,-0.043874
10.116,4.944816,-68.825760,NA,NA,,NA,-0.075288,-0.084761
10.12,4.932000,-69.120912,NA,NA,,NA,-0.102851,-0.115509
10.124,4.950000,-68.916480,NA,NA,,NA,-0.125209,-0.131430
10.128,4.953552,-68.612496,NA,NA,,NA,-0.141707,-0.145885
10.132,4.872960,-68.846304,NA,NA,,NA,-0.152619,-0.165168
10.136,4.799088,-69.249360,NA,NA,,NA,-0.158817,-0.178426
10.14,4.840320,-69.075408,NA,NA,,NA,-0.161444,-0.177349
10.144,4.888224,-68.698272,NA,NA,,NA,-0.161680,-0.170691
10.148,4.842672,-68.825856,NA,NA,,NA,-0.160857,-0.171018
10.152,4.787664,-69.216912,NA,NA,,NA,-0.160970,-0.176337
10.156,4.829760,-69.131808,NA,NA,,NA,-0.165200,-0.174660
10.16,4.855776,-68.758464,NA,NA,,NA,-0.177357,-0.164294
10.164,4.803696,-68.797392,NA,NA,,NA,-0.198971,-0.162545
10.168,4.750224,-69.211296,NA,NA,,NA,-0.224384,-0.192145
10.172,4.802352,-69.198912,NA,NA,,NA,-0.236661,-0.255891
10.176,4.837152,-68.834208,NA,NA,,NA,-0.207726,-0.282025
10.18,4.706880,-68.867568,NA,NA,,NA,-0.111154,-0.258065
10.184,4.551840,-69.339312,NA,NA,,NA,0.068894,-0.078664
10.188,4.650240,-69.369696,NA,NA,,NA,0.322763,0.264052
10.192,4.910832,-68.818560,NA,NA,,NA,0.613819,0.688556
10.196,5.210928,-68.329872,NA,NA,,NA,0.887668,1.070235
10.2,5.574912,-68.243520,NA,NA,,NA,1.088650,1.315778
10.204,6.008016,-68.021376,NA,NA,,NA,1.176090,1.398169
10.208,6.318480,-67.477536,NA,NA,,NA,1.134776,1.333349
10.212,6.452688,-67.084512,NA,NA,,NA,0.978103,1.137083
10.216,6.347760,-67.432128,NA,NA,,NA,0.743831,0.820065
10.22,6.092496,-67.995168,NA,NA,,NA,0.483187,0.435791
10.224,5.853888,-68.044032,NA,NA,,NA,0.245825,0.104672
10.228,5.455536,-68.109264,NA,NA,,NA,0.065319,-0.064678
10.232,5.022624,-68.707344,NA,NA,,NA,-0.048598,-0.082422
10.236,4.875216,-69.196656,NA,NA,,NA,-0.107173,-0.057397
10.24,4.874112,-69.046128,NA,NA,,NA,-0.131831,-0.066981
10.244,4.926720,-68.630592,NA,NA,,NA,-0.142506,-0.097801
10.248,4.834416,-68.819664,NA,NA,,NA,-0.151038,-0.113779
10.252,4.757856,-69.270384,NA,NA,,NA,-0.160973,-0.117561
10.256,4.784544,-69.175824,NA,NA,,NA,-0.171019,-0.126715
10.26,4.812576,-68.778816,NA,NA,,NA,-0.178778,-0.139250
10.264,4.750416,-68.841312,NA,NA,,NA,-0.182923,-0.145053
10.268,4.691760,-69.280032,NA,NA,,NA,-0.183794,-0.143386
10.272,4.746000,-69.241392,NA,NA,,NA,-0.186080,-0.160682
10.276,4.786416,-68.829360,NA,NA,,NA,-0.185141,-0.156331
10.28,4.744080,-68.812128,NA,NA,,NA,-0.185057,-0.160487
10.284,4.699296,-69.204096,NA,NA,,NA,-0.185266,-0.170539
10.288,4.734816,-69.273744,NA,NA,,NA,-0.184309,-0.175121
10.292,4.775088,-68.921376,NA,NA,,NA,-0.180974,-0.168096
10.296,4.765200,-68.775552,NA,NA,,NA,-0.175329,-0.154761
10.3,4.705776,-69.125712,NA,NA,,NA,-0.168734,-0.142771
10.304,4.701456,-69.316224,NA,NA,,NA,-0.162859,-0.136946
10.308,4.750320,-68.997072,NA,NA,,NA,-0.158514,-0.139727
10.312,4.773792,-68.745792,NA,NA,,NA,-0.155266,-0.145559
10.316,4.705584,-69.039888,NA,NA,,NA,-0.152123,-0.141215
10.32,4.713696,-69.309072,NA,NA,,NA,-0.148380,-0.122827
10.324,4.770768,-69.029952,NA,NA,,NA,-0.143704,-0.104844
10.328,4.801344,-68.705808,NA,NA,,NA,-0.137652,-0.101664
10.332,4.754304,-68.909760,NA,NA,,NA,-0.129440,-0.107417
10.336,4.717152,-69.280848,NA,NA,,NA,-0.118304,-0.104083
10.34,4.767216,-69.105456,NA,NA,,NA,-0.104084,-0.086096
10.344,4.824576,-68.709984,NA,NA,,NA,-0.087402,-0.066968
10.348,4.774656,-68.836560,NA,NA,,NA,-0.069190,-0.058883
10.352,4.718784,-69.236304,NA,NA,,NA,-0.050009,-0.054393
10.356,4.788720,-69.116928,NA,NA,,NA,-0.029712,-0.037803
10.36,4.846656,-68.711376,NA,NA,,NA,-0.007575,-0.008348
10.364,4.829664,-68.738544,NA,NA,,NA,0.017222,0.021892
10.368,4.795008,-69.119376,NA,NA,,NA,0.047189,0.034563
10.372,4.830192,-69.091632,NA,NA,,NA,0.077817,0.061622
10.376,4.900800,-68.678880,NA,NA,,NA,0.110461,0.092375
10.38,4.912848,-68.590512,NA,NA,,NA,0.144056,0.124881
10.384,4.867104,-68.950944,NA,NA,,NA,0.177520,0.159067
10.388,4.917504,-69.015600,NA,NA,,NA,0.209771,0.193505
10.392,5.029200,-68.618160,NA,NA,,NA,0.239492,0.224142
10.396,5.057328,-68.417184,NA,NA,,NA,0.265006,0.252006
10.4,5.017056,-68.741328,NA,NA,,NA,0.284521,0.278695
10.404,5.022624,-68.928048,NA,NA,,NA,0.296576,0.294193
10.408,5.098416,-68.580144,NA,NA,,NA,0.300187,0.289030
10.412,5.145648,-68.292768,NA,NA,,NA,0.294589,0.274459
10.416,5.076144,-68.608608,NA,NA,,NA,0.279087,0.265864
10.42,5.055552,-68.904240,NA,NA,,NA,0.253518,0.253482
10.424,5.082912,-68.652816,NA,NA,,NA,0.219132,0.217499
10.428,5.087472,-68.323728,NA,NA,,NA,0.179040,0.163481
10.432,4.993392,-68.607168,NA,NA,,NA,0.137425,0.115185
10.436,4.920288,-69.017616,NA,NA,,NA,0.097927,0.081399
10.44,4.913088,-68.889024,NA,NA,,NA,0.062519,0.053075
10.444,4.929648,-68.503728,NA,NA,,NA,0.031584,0.022683
10.448,4.846896,-68.674992,NA,NA,,NA,0.004814,-0.010573
10.452,4.754112,-69.165888,NA,NA,,NA,-0.017855,-0.043065
10.456,4.755072,-69.089328,NA,NA,,NA,-0.036042,-0.065471
10.46,4.773600,-68.693088,NA,NA,,NA,-0.049620,-0.072473
10.464,4.688112,-68.784912,NA,NA,,NA,-0.063469,-0.068671
10.468,4.627392,-69.211008,NA,NA,,NA,-0.071012,-0.078920
10.472,4.666128,-69.193296,NA,NA,,NA,-0.077871,-0.092534
10.476,4.730304,-68.785536,NA,NA,,NA,-0.084637,-0.099993
10.48,4.692240,-68.753904,NA,NA,,NA,-0.090800,-0.102484
10.484,4.625472,-69.157296,NA,NA,,NA,-0.095389,-0.105398
10.488,4.636224,-69.229488,NA,NA,,NA,-0.097854,-0.107188
10.492,4.666512,-68.878272,NA,NA,,NA,-0.098464,-0.106452
10.496,4.649712,-68.743824,NA,NA,,NA,-0.098038,-0.107387
10.5,4.608576,-69.095904,NA,NA,,NA,-0.097390,-0.110118
10.504,4.645152,-69.249024,NA,NA,,NA,-0.096922,-0.108485
10.508,4.657872,-68.941776,NA,NA,,NA,-0.096498,-0.101901
10.512,4.641408,-68.724192,NA,NA,,NA,-0.095714,-0.097304
10.516,4.601904,-69.011424,NA,NA,,NA,-0.094325,-0.097676
10.52,4.593936,-69.285216,NA,NA,,NA,-0.092454,-0.099068
10.524,4.635360,-69.046992,NA,NA,,NA,-0.090474,-0.098809
10.528,4.653984,-68.726688,NA,NA,,NA,-0.088827,-0.098044
10.532,4.586832,-68.959488,NA,NA,,NA,-0.087928,-0.097109
10.536,4.569264,-69.301488,NA,NA,,NA,-0.088073,-0.095766
10.54,4.628784,-69.103152,NA,NA,,NA,-0.089416,-0.097419
10.544,4.644528,-68.752464,NA,NA,,NA,-0.092001,-0.105878
10.548,4.582512,-68.891952,NA,NA,,NA,-0.095698,-0.117055
10.552,4.532592,-69.291648,NA,NA,,NA,-0.100106,-0.122059
10.556,4.585104,-69.193536,NA,NA,,NA,-0.104527,-0.121342
10.56,4.632240,-68.798112,NA,NA,,NA,-0.108597,-0.109598
10.564,4.602000,-68.849808,NA,NA,,NA,-0.110558,-0.117042
10.568,4.532784,-69.273936,NA,NA,,NA,-0.111026,-0.114689
10.572,4.575888,-69.244752,NA,NA,,NA,-0.110726,-0.098752
10.576,4.631856,-68.848176,NA,NA,,NA,-0.110506,-0.086730
10.58,4.567152,-68.836752,NA,NA,,NA,-0.110751,-0.090662
10.584,4.494384,-69.224688,NA,NA,,NA,-0.111204,-0.098820
10.588,4.537104,-69.302304,NA,NA,,NA,-0.111323,-0.099305
10.592,4.628064,-68.932032,NA,NA,,NA,-0.110865,-0.098595
10.596,4.610832,-68.769552,NA,NA,,NA,-0.110181,-0.101828
10.6,4.534848,-69.156288,NA,NA,,NA,-0.109994,-0.101587
10.604,4.548384,-69.332592,NA,NA,,NA,-0.110943,-0.098265
10.608,4.595664,-69.021312,NA,NA,,NA,-0.113290,-0.101937
10.612,4.576176,-68.790192,NA,NA,,NA,-0.116798,-0.108244
10.616,4.501776,-69.101616,NA,NA,,NA,-0.120570,-0.105152
10.62,4.492128,-69.392256,NA,NA,,NA,-0.122830,-0.101316
10.624,4.545360,-69.125280,NA,NA,,NA,-0.120945,-0.111110
10.628,4.563936,-68.788464,NA,NA,,NA,-0.112219,-0.120091
10.632,4.502112,-69.045552,NA,NA,,NA,-0.095430,-0.103445
10.636,4.475184,-69.408816,NA,NA,,NA,-0.072163,-0.066058
10.64,4.529232,-69.197952,NA,NA,,NA,-0.046793,-0.029954
10.644,4.620720,-68.745648,NA,NA,,NA,-0.024796,-0.000677
10.648,4.612752,-68.874576,NA,NA,,NA,-0.010222,0.023243
10.652,4.591248,-69.270672,NA,NA,,NA,-0.003638,0.030630
